,text,likey,retweet
0,1556988845387763712,"RT @malibxxxrange: 지금까지 내가 본 목격담
호우버디 &gt; 산책? 딘깅 사진 찍어준 호시
준앤잇앤전 &gt; 맛있는거 먹으러 간듯.. 디에잇군 ""춤을 추면서 걸었다""는 제보
투명카약즈 &gt; 자전거 경주급 릴레이
홍앤밍 &gt; 새벽 백화점? 길 물어…",2022-08-09 13:00:42+00:00
1,1556988835103252480,"RT @pyh0310: [영상] '대통령 호우 대처 아쉬운 점' 묻자 ""서해 공무원 피살 무대처가 문제이지.."" 
-
윤석열 대통령만의 문제가 아니었음을 알았습니다. 재난을 물으니 갑자기 딴소리 하는 국민의힘 https://t.co/szkKflbSlO",2022-08-09 13:00:40+00:00
2,1556988832796385281,RT @ddanzileesang: 기록적인 폭우가 온게 기후 변화가 아니라 그냥 그런게 가끔 발생라는거라고?? 아니 씨바 그게 한국에서만 있었던 거면 말이 되지. 유럽 기록적인 폭염 켄터키 기록적인 폭우 미국 서부 산불에 기록적 가뭄. 전 세계가 이…,2022-08-09 13:00:39+00:00
3,1556988817730457600,"RT @Blowfish5882: 2020년 호우 대처 회의 모습
2022년 호우 대처 회의 모습 https://t.co/YXFlhokmNT",2022-08-09 13:00:36+00:00
4,1556988816207990786,RT @yonhaptweet: [속보] 서울 도봉구·종로구 산사태 주의보 발령 https://t.co/QqWIG2qCBd,2022-08-09 13:00:35+00:00
5,1556988812978335744,@jewerly_lan 푸딩케이크요...?(동공지진) 선생님 거기가 어딘가요,2022-08-09 13:00:35+00:00
6,1556988801712398338,RT @yonhaptweet: [속보] 서울 노원구 상계·중계동 산사태 경보 발령 https://t.co/IGWsRL6xjM,2022-08-09 13:00:32+00:00
7,1556988800923942913,"RT @jongchoiysu: 2020년 8월 4일 당시 #문재인 정부 호우 대처 긴급 상황 점검 회의 모습

2022년 8월 9일 어제, 한총리의 호우 대처 긴급 상황 점검 회의 모습. https://t.co/Tes4qAh9tE",2022-08-09 13:00:32+00:00
8,1556988796805455872,"RT @pyh0310: [영상] '대통령 호우 대처 아쉬운 점' 묻자 ""서해 공무원 피살 무대처가 문제이지.."" 
-
윤석열 대통령만의 문제가 아니었음을 알았습니다. 재난을 물으니 갑자기 딴소리 하는 국민의힘 https://t.co/szkKflbSlO",2022-08-09 13:00:31+00:00
9,1556988795312291841,RT @mediatodaynews: [영상] ‘대통령 호우 대처 아쉬운 점’ 묻자 “서해 공무원 피살 무대처가 문제이지…” https://t.co/IrCNUsl2c0 https://t.co/onr3HNB7ju,2022-08-09 13:00:30+00:00
