,text,likey,retweet
0,1557470667338960896,"RT @ASTRO_Staff: [📸] 🌟220810 #SEOULFESTA2022 🌟

언제 어디서나 함께해 주는 아로하 덕분에
오늘 하루도 완벽하게 마무리‼️

늦은 시간까지 자리를 지켜주신
아로하 여러분 감사드리고,
모두 안전 귀가 하세요💜

#아…",2022-08-10 20:55:18
1,1557470617384783872,"RT @peachpage_net: 갓세븐 박진영, 호우 피해 복구 성금 3천만원 기부[공식입장] (출처 : 뉴스엔 | 네이버 TV연예) https://t.co/0kXh8ChQV7

ෆ @JINYOUNG #박진영 #진영  
ෆ #Jinyoung  #G…",2022-08-10 20:55:06
2,1557470604864937985,"RT @ATEEZofficial: [📷] TODAY ATEEZ
⠀
오늘도 울려 퍼지는 짱티니의 응원✨
에이티니 덕분에 매일 행복하게 무대 완료💕
⠀
#TODAY_ATEEZ #ATEEZ #에이티즈 https://t.co/DgW6TyoL8B",2022-08-10 20:55:03
3,1557470585269395456,RT @BRILLER__613: 호비 길냥이 구조 해줬던 얘기 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ직접 입양처까지 찾아줬었어 ㅠㅠㅠㅠㅠㅠ https://t.co/aT0mPqrshD,2022-08-10 20:54:58
4,1557470583176146944,RT @__Iam__DD__: 비가 그쳐서 다행이다 디디야 https://t.co/zsrwwJdvC3,2022-08-10 20:54:58
5,1557470575542796288,"RT @IST_THEBOYZ: [📸] 더보이즈 서울페스타 2022 무대 완료‼️  힙노타이즈부터 스릴라이드까지 따라 불러주는 더비들 덕분에 더보이즈도 으쓱으쓱🥰 
🫧더비존에서 아직 퇴장하지 못한 우리들,,🫧
8월 12일 금요일 8:30PM KBS 2…",2022-08-10 20:54:56
6,1557470560585625600,"RT @heunghacnayo: 저희 의상 책임져주시는 은희누나 너무 감사드리고요
스껄~ https://t.co/B9V5ko3DNF",2022-08-10 20:54:52
7,1557470537479114752,@taye_54 감사요,2022-08-10 20:54:47
8,1557470515488772096,"RT @product_NaNa: 🔔업데이트 알림🔔
 《달빛 하울링》 78화가 업데이트 됐습니다!
: https://t.co/bzjJUCSj0O
 오늘도 정식 사이트에서 봐주시는 모든 독자님들께 감사드려요🙇‍♀️🙇‍♀️💕
#달빛하울링 #별나래 #이리나…",2022-08-10 20:54:41
9,1557470515153235968,"RT @mbcplusm: [#오덕상점 히든 스테이지]
▪︎골든차일드(#GoldenChild)▪︎

신곡 ‘Replay’ 로 세상 까리하게🔥 돌아왔습니다!😎
그리고 주간아📺가 사랑하는 웃수저🏆
금동이👑들도 돌아왔지!
주간아 친필 사인 기념품 이벤트!🎁…",2022-08-10 20:54:41
10,1557470506437160960,"RT @hopedream_1224: 우리 호비 덕분에 한주가 행복했다
고마워 내사랑( σ̴̶̷̤ .̫ σ̴̶̷̤ )♡

#jhope_ARSON 
#jhope_MORE #jhope 
#JackInTheBox @BTS_twt

럽겜💜…",2022-08-10 20:54:39
11,1557470470475091968,@taye_54 감사요,2022-08-10 20:54:31
