,text,likey,retweet
0,1557454720943370240,"9월에 캘포 가요~ 혹시 탐라에 켈포 분 계신가용??
부스 참가라 못돌아다닐 줄 알았는데 개같..큼큼 매우 친절하신 행사장 규칙 덕분에 이틀정도 시간 여유 잡고 갈거같아서 하루는 LA 타운에서 놀 생각.",2022-08-10 19:51:56
1,1557454720045764608,RT @Echae_enroute: 살던 사람은 알아서 나가라는 거고 또 인센티브랑 지원은 건물주한테 가는건가?? 너무 뻔해서 웃기지도 않다 시발거 https://t.co/iq9DRiZMgT,2022-08-10 19:51:56
2,1557454716237258752,RT @0cha_jj: 트위터에서 보고 '진짜 게으른 사람이 쓴 게으름 탈출법' 이 책을 읽었는데 저자분 얘기에 너무 공감이 많이 된다.현실에 직면하기 무서워서 중요한 일들을 다 회피하고 빈시간을 다 스마트폰으로 채웠다는거 진짜.. 너무 내얘기,2022-08-10 19:51:55
3,1557454716082089985,@5_SANG_52_ 진짜요...ㅠㅠ 제 통장에 돈이 없어서 다행이지 돈 잇엇으면 바로 질럿을 것 같은...... 들어갈 때마다 북마크가 몇 개씩 늘어요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2022-08-10 19:51:55
4,1557454709547356160,"RT @ll0_0llsb: #RT #이벤트 

🎉곧 돌아오는 ""리다님과 나비님"" 생일을 맞이하여 간단한 이벤트를 열고자 합니다!🎂

총2~3분께 나누어서 보내드리려고합니다💗

당발은 물건이 도착하면 그날 당발하겠습니다 ٩( ᐛ )و 

많은 참여 부…",2022-08-10 19:51:53
5,1557454696171782144,"RT @honssi_0218: 세상밖으로 제이홉이 나오면서 한번쯤 다루고 싶었다는 것이 이퀄사인이라는 점과, '다르다는 이유로 폭력의 대상이 된다'는 것을 꿰뚫고 있다는 점, 그 시야를 가질 수 있던 게 BTS로서 활동하며 불러온 가사 덕분에 스스로…",2022-08-10 19:51:50
6,1557454689175646208,"RT @hhaamaall: [나의 트윗정체성]시발,황현진,씨발,요즘,현진이,언니,원래,보다,하나,씨바,띠발,얼굴,감사,인디,워친,시작,이니,누가,그땐,현지니,노래,정주행,본계로,해주세요,미친,아무래도,미친년아,개년아,사실,해요 https://t.co…",2022-08-10 19:51:48
7,1557454684763598848,"팝콘 게임즈 블랙라벨 소프트 하드 포토카드 슬리브 공구

모든 배송 방법 이용 가능
포장비 및 수고비 x / 센드 및 예약 x

최소 2세트부터 공구 참여 가능
무료 배송 금액 (30세트) 채워질 시 바로… https://t.co/z8ZbZQ01sx",2022-08-10 19:51:47
8,1557454677658062849,RT @lemon____butter: 기존 누벨진보다 총장이 10cm 짧게 제작된 누벨진 인디고 컬러 2사이즈를 리트윗 추첨을 통해 5분께 선물로 보내드립니다.‼️구매 내역이 있는‼️기존 노멜렛 회원분이라면 누구든 참여 가능하십니다. 키가 작아 총장…,2022-08-10 19:51:45
9,1557454666950066176,"맞아 용기사나 전사로 가면 ""진입합니다 리제네 지원요청"" 매크로 있으면 좋을거같아 잘올려주시긴하는데 뛰쳐나가기전까지 모르시니까,,, 내일은 늑대우리에서 스킬연습해야징",2022-08-10 19:51:43
10,1557454665469440000,"RT @IST_THEBOYZ: [📸] 더보이즈 서울페스타 2022 무대 완료‼️  힙노타이즈부터 스릴라이드까지 따라 불러주는 더비들 덕분에 더보이즈도 으쓱으쓱🥰 
🫧더비존에서 아직 퇴장하지 못한 우리들,,🫧
8월 12일 금요일 8:30PM KBS 2…",2022-08-10 19:51:43
11,1557454663904940032,전장... 개짜릿해요 재밌다 근데 탱커는 필수직은 아니라네... 하지만 전사 들고 탱아드로 버스트지원+댕겨서 점사지시 너무 짜릿... 용기사도 좋긴한데 희귀직 조아~ 사실 아직 언제 무슨기술 써야할지몰라서… https://t.co/flGcPe2Gbz,2022-08-10 19:51:42
12,1557454654534852609,"그래도 다행이네요...
저희는 3글자씩 대화했는데 https://t.co/8FI35UxFp3",2022-08-10 19:51:40
13,1557454646037598208,"악기프로필
좋은
해남군낚시터
감사선물
빌라드지디수서스냅
수원코로나
건강한밥상
싱가풀송편
생일빵 https://t.co/DZ3FLVgCph",2022-08-10 19:51:38
14,1557454640035143680,"먕박 절대 사면 하면 안되
는 이유
1.
2001년 김대중 정부가 자원외교 기본계획을 수립했고,노무현 정부 니켈
을 전략광종으로 지정했고,

2.
노정부 아프리카 마다카스카 암바토미
광산을 2006년 광물… https://t.co/YpBgi5sSSk",2022-08-10 19:51:36
15,1557454720943370240,"9월에 캘포 가요~ 혹시 탐라에 켈포 분 계신가용??
부스 참가라 못돌아다닐 줄 알았는데 개같..큼큼 매우 친절하신 행사장 규칙 덕분에 이틀정도 시간 여유 잡고 갈거같아서 하루는 LA 타운에서 놀 생각.",2022-08-10 19:51:56
16,1557454720045764608,RT @Echae_enroute: 살던 사람은 알아서 나가라는 거고 또 인센티브랑 지원은 건물주한테 가는건가?? 너무 뻔해서 웃기지도 않다 시발거 https://t.co/iq9DRiZMgT,2022-08-10 19:51:56
17,1557454716237258752,RT @0cha_jj: 트위터에서 보고 '진짜 게으른 사람이 쓴 게으름 탈출법' 이 책을 읽었는데 저자분 얘기에 너무 공감이 많이 된다.현실에 직면하기 무서워서 중요한 일들을 다 회피하고 빈시간을 다 스마트폰으로 채웠다는거 진짜.. 너무 내얘기,2022-08-10 19:51:55
18,1557454716082089985,@5_SANG_52_ 진짜요...ㅠㅠ 제 통장에 돈이 없어서 다행이지 돈 잇엇으면 바로 질럿을 것 같은...... 들어갈 때마다 북마크가 몇 개씩 늘어요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2022-08-10 19:51:55
19,1557454709547356160,"RT @ll0_0llsb: #RT #이벤트 

🎉곧 돌아오는 ""리다님과 나비님"" 생일을 맞이하여 간단한 이벤트를 열고자 합니다!🎂

총2~3분께 나누어서 보내드리려고합니다💗

당발은 물건이 도착하면 그날 당발하겠습니다 ٩( ᐛ )و 

많은 참여 부…",2022-08-10 19:51:53
20,1557454696171782144,"RT @honssi_0218: 세상밖으로 제이홉이 나오면서 한번쯤 다루고 싶었다는 것이 이퀄사인이라는 점과, '다르다는 이유로 폭력의 대상이 된다'는 것을 꿰뚫고 있다는 점, 그 시야를 가질 수 있던 게 BTS로서 활동하며 불러온 가사 덕분에 스스로…",2022-08-10 19:51:50
21,1557454689175646208,"RT @hhaamaall: [나의 트윗정체성]시발,황현진,씨발,요즘,현진이,언니,원래,보다,하나,씨바,띠발,얼굴,감사,인디,워친,시작,이니,누가,그땐,현지니,노래,정주행,본계로,해주세요,미친,아무래도,미친년아,개년아,사실,해요 https://t.co…",2022-08-10 19:51:48
22,1557454684763598848,"팝콘 게임즈 블랙라벨 소프트 하드 포토카드 슬리브 공구

모든 배송 방법 이용 가능
포장비 및 수고비 x / 센드 및 예약 x

최소 2세트부터 공구 참여 가능
무료 배송 금액 (30세트) 채워질 시 바로… https://t.co/z8ZbZQ01sx",2022-08-10 19:51:47
23,1557454677658062849,RT @lemon____butter: 기존 누벨진보다 총장이 10cm 짧게 제작된 누벨진 인디고 컬러 2사이즈를 리트윗 추첨을 통해 5분께 선물로 보내드립니다.‼️구매 내역이 있는‼️기존 노멜렛 회원분이라면 누구든 참여 가능하십니다. 키가 작아 총장…,2022-08-10 19:51:45
24,1557454666950066176,"맞아 용기사나 전사로 가면 ""진입합니다 리제네 지원요청"" 매크로 있으면 좋을거같아 잘올려주시긴하는데 뛰쳐나가기전까지 모르시니까,,, 내일은 늑대우리에서 스킬연습해야징",2022-08-10 19:51:43
25,1557454665469440000,"RT @IST_THEBOYZ: [📸] 더보이즈 서울페스타 2022 무대 완료‼️  힙노타이즈부터 스릴라이드까지 따라 불러주는 더비들 덕분에 더보이즈도 으쓱으쓱🥰 
🫧더비존에서 아직 퇴장하지 못한 우리들,,🫧
8월 12일 금요일 8:30PM KBS 2…",2022-08-10 19:51:43
26,1557454663904940032,전장... 개짜릿해요 재밌다 근데 탱커는 필수직은 아니라네... 하지만 전사 들고 탱아드로 버스트지원+댕겨서 점사지시 너무 짜릿... 용기사도 좋긴한데 희귀직 조아~ 사실 아직 언제 무슨기술 써야할지몰라서… https://t.co/flGcPe2Gbz,2022-08-10 19:51:42
27,1557454654534852609,"그래도 다행이네요...
저희는 3글자씩 대화했는데 https://t.co/8FI35UxFp3",2022-08-10 19:51:40
28,1557454646037598208,"악기프로필
좋은
해남군낚시터
감사선물
빌라드지디수서스냅
수원코로나
건강한밥상
싱가풀송편
생일빵 https://t.co/DZ3FLVgCph",2022-08-10 19:51:38
29,1557454640035143680,"먕박 절대 사면 하면 안되
는 이유
1.
2001년 김대중 정부가 자원외교 기본계획을 수립했고,노무현 정부 니켈
을 전략광종으로 지정했고,

2.
노정부 아프리카 마다카스카 암바토미
광산을 2006년 광물… https://t.co/YpBgi5sSSk",2022-08-10 19:51:36
30,1557454720943370240,"9월에 캘포 가요~ 혹시 탐라에 켈포 분 계신가용??
부스 참가라 못돌아다닐 줄 알았는데 개같..큼큼 매우 친절하신 행사장 규칙 덕분에 이틀정도 시간 여유 잡고 갈거같아서 하루는 LA 타운에서 놀 생각.",2022-08-10 19:51:56
31,1557454720045764608,RT @Echae_enroute: 살던 사람은 알아서 나가라는 거고 또 인센티브랑 지원은 건물주한테 가는건가?? 너무 뻔해서 웃기지도 않다 시발거 https://t.co/iq9DRiZMgT,2022-08-10 19:51:56
32,1557454716237258752,RT @0cha_jj: 트위터에서 보고 '진짜 게으른 사람이 쓴 게으름 탈출법' 이 책을 읽었는데 저자분 얘기에 너무 공감이 많이 된다.현실에 직면하기 무서워서 중요한 일들을 다 회피하고 빈시간을 다 스마트폰으로 채웠다는거 진짜.. 너무 내얘기,2022-08-10 19:51:55
33,1557454716082089985,@5_SANG_52_ 진짜요...ㅠㅠ 제 통장에 돈이 없어서 다행이지 돈 잇엇으면 바로 질럿을 것 같은...... 들어갈 때마다 북마크가 몇 개씩 늘어요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2022-08-10 19:51:55
34,1557454709547356160,"RT @ll0_0llsb: #RT #이벤트 

🎉곧 돌아오는 ""리다님과 나비님"" 생일을 맞이하여 간단한 이벤트를 열고자 합니다!🎂

총2~3분께 나누어서 보내드리려고합니다💗

당발은 물건이 도착하면 그날 당발하겠습니다 ٩( ᐛ )و 

많은 참여 부…",2022-08-10 19:51:53
