,text,likey,retweet
0,1557300579466022912,뉴스 보는데 우리나라는 호우 때문에 고생하고 있지만 유럽은 극심한 가뭄 때문에 고통받고 있대 ㅅㅂ 저기요 남부 지방은 한국 아닌가요???;;;;,2022-08-10 09:39:26+00:00
1,1557300579239571456,"RT @vv_jin_vv: 180812 BTOB TIME
우리들의 콘서트 마지막 날
나의. 우리들의. 자랑스러운 리더
은광이 소감
네가 있어 정말 다행이야
사랑해라는 말로 부족하니 많이 할께
사랑해. 사랑해 사랑해 사랑해 사랑해
은광아(@BTOB_S…",2022-08-10 09:39:25+00:00
2,1557300575913406464,"RT @smg_comic: 2022년 14차 #주말에뭐볼까
7월 발행작 이벤트, 화려하게 등장―!! =͟͟͞͞(๑•̀ㅁ•́ฅ)✧.

해당 트윗을 RT+팔로우 하신 분들 중 '세 분'께 사진 속 발행작 중에서 원하시는 작품 '세 권'을 드립니다!

당…",2022-08-10 09:39:25+00:00
3,1557300573963456512,RT @yonhaptweet: [속보] 서울 노원구 상계·중계동 산사태 경보 발령 https://t.co/IGWsRL6xjM,2022-08-10 09:39:24+00:00
4,1557300573250019330,@dmc_original 아이쿠ㅠㅠ 웃어서 미안해요 뿌뿌님😭😭 지금 차비님 덕분에 웃음이 멈추지 않는 상태라 그런가봐요ㅠㅠ... 귓가에 자꾸 차비님이 이야햐아아아!! 소리 지르시는 거 음성지원 돼서ㅠㅠㅋㅋㅋ… https://t.co/7WVKSfFo3V,2022-08-10 09:39:24+00:00
5,1557300571836936193,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:39:24+00:00
6,1557300571019046912,RT @khoonglang: 오늘 아침 뉴스보는데 날씨캐스터가 이제 호우가 남부지방으로 내려갈 예정이니 다행입니다~ 이래서 개빡쳤어요.. 서울 물난리가 아래로 내려오는게 다행인가요??ㅋㅋㅋ;;,2022-08-10 09:39:24+00:00
7,1557300570922201088,"RT @_ddeuang: 끼발 ... 우영우 PPL 없었던 이유가 신생 채널에 신인 작가, 장애인이 주인공인 설정 때문이래 ... 근데 가히는 제작 의도와 캐릭터 소개 등 자료를 읽고 유일한 제작 지원사가 된거래 ... 가히 PPL 숨쉬듯 나와도 인…",2022-08-10 09:39:24+00:00
8,1557300569202561025,"RT @game_meca: 밸브 구성원 모두가 자신의 아이덴티티라 생각하는 '수평적인 운영구조'가 바로 그 원인이었습니다.
https://t.co/2TuOcFGJq1",2022-08-10 09:39:23+00:00
9,1557300567239577606,가본 적 없는 곳들을 난 네 덕분에 알게되니까 https://t.co/aF7h7eFOww,2022-08-10 09:39:23+00:00
10,1557300559509479425,"RT @JinwonJung: 30년 서울시 공무원 근속자 아들로서 말한다. 
울 아버지 호우 주의보 뜨면 퇴근 안하시고 늘 비상대기였음.",2022-08-10 09:39:21+00:00
11,1557300557139677186,RT @fathamstermusic: 자본주의 비건맛은 놀라웠습니다. 나눠준 친구님에게 압도적 감사...! #vegan #비건 https://t.co/NBJ8bGx2mT,2022-08-10 09:39:20+00:00
12,1557300556829720576,"🥚 The Five Eggs 🥚

1차민팅 완판 기념 이벤트

총합 누적 1천만원 상당의 상품권이 걸린

초대박 이벤트! 금일 9시 30분 AMA시작과 함께
진행되오니

많은 참여 바랍니다

discord… https://t.co/Vudf01YIJJ",2022-08-10 09:39:20+00:00
13,1557300554095038464,"RT @kma_skylove: 충청권, 경북북부에 호우특보 발효된 가운데, 충청권 시간당 30mm 이상, 경기남부 시간당 10mm 내외, 경북권, 강원도 시간당 5mm 미만 비가 내리고,

서해상에서 발달한 비구름이 유입되면서 돌풍과 천둥.번개를 동…",2022-08-10 09:39:19+00:00
14,1557300553725931521,RT @ddaengbbi1: 골프장씨발 다 없애고 다시 나무심어라 제발 저 쓰잘데기 없는거 때문에 산사태 더 일어나는데 맨날 천날 새로 밀고만들고 지랄임 머릴 밀어버릴라,2022-08-10 09:39:19+00:00
15,1557300579466022912,뉴스 보는데 우리나라는 호우 때문에 고생하고 있지만 유럽은 극심한 가뭄 때문에 고통받고 있대 ㅅㅂ 저기요 남부 지방은 한국 아닌가요???;;;;,2022-08-10 09:39:26+00:00
16,1557300579239571456,"RT @vv_jin_vv: 180812 BTOB TIME
우리들의 콘서트 마지막 날
나의. 우리들의. 자랑스러운 리더
은광이 소감
네가 있어 정말 다행이야
사랑해라는 말로 부족하니 많이 할께
사랑해. 사랑해 사랑해 사랑해 사랑해
은광아(@BTOB_S…",2022-08-10 09:39:25+00:00
17,1557300575913406464,"RT @smg_comic: 2022년 14차 #주말에뭐볼까
7월 발행작 이벤트, 화려하게 등장―!! =͟͟͞͞(๑•̀ㅁ•́ฅ)✧.

해당 트윗을 RT+팔로우 하신 분들 중 '세 분'께 사진 속 발행작 중에서 원하시는 작품 '세 권'을 드립니다!

당…",2022-08-10 09:39:25+00:00
18,1557300573963456512,RT @yonhaptweet: [속보] 서울 노원구 상계·중계동 산사태 경보 발령 https://t.co/IGWsRL6xjM,2022-08-10 09:39:24+00:00
19,1557300573250019330,@dmc_original 아이쿠ㅠㅠ 웃어서 미안해요 뿌뿌님😭😭 지금 차비님 덕분에 웃음이 멈추지 않는 상태라 그런가봐요ㅠㅠ... 귓가에 자꾸 차비님이 이야햐아아아!! 소리 지르시는 거 음성지원 돼서ㅠㅠㅋㅋㅋ… https://t.co/7WVKSfFo3V,2022-08-10 09:39:24+00:00
20,1557300571836936193,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:39:24+00:00
21,1557300571019046912,RT @khoonglang: 오늘 아침 뉴스보는데 날씨캐스터가 이제 호우가 남부지방으로 내려갈 예정이니 다행입니다~ 이래서 개빡쳤어요.. 서울 물난리가 아래로 내려오는게 다행인가요??ㅋㅋㅋ;;,2022-08-10 09:39:24+00:00
22,1557300570922201088,"RT @_ddeuang: 끼발 ... 우영우 PPL 없었던 이유가 신생 채널에 신인 작가, 장애인이 주인공인 설정 때문이래 ... 근데 가히는 제작 의도와 캐릭터 소개 등 자료를 읽고 유일한 제작 지원사가 된거래 ... 가히 PPL 숨쉬듯 나와도 인…",2022-08-10 09:39:24+00:00
23,1557300569202561025,"RT @game_meca: 밸브 구성원 모두가 자신의 아이덴티티라 생각하는 '수평적인 운영구조'가 바로 그 원인이었습니다.
https://t.co/2TuOcFGJq1",2022-08-10 09:39:23+00:00
24,1557300567239577606,가본 적 없는 곳들을 난 네 덕분에 알게되니까 https://t.co/aF7h7eFOww,2022-08-10 09:39:23+00:00
25,1557300559509479425,"RT @JinwonJung: 30년 서울시 공무원 근속자 아들로서 말한다. 
울 아버지 호우 주의보 뜨면 퇴근 안하시고 늘 비상대기였음.",2022-08-10 09:39:21+00:00
26,1557300557139677186,RT @fathamstermusic: 자본주의 비건맛은 놀라웠습니다. 나눠준 친구님에게 압도적 감사...! #vegan #비건 https://t.co/NBJ8bGx2mT,2022-08-10 09:39:20+00:00
27,1557300556829720576,"🥚 The Five Eggs 🥚

1차민팅 완판 기념 이벤트

총합 누적 1천만원 상당의 상품권이 걸린

초대박 이벤트! 금일 9시 30분 AMA시작과 함께
진행되오니

많은 참여 바랍니다

discord… https://t.co/Vudf01YIJJ",2022-08-10 09:39:20+00:00
28,1557300554095038464,"RT @kma_skylove: 충청권, 경북북부에 호우특보 발효된 가운데, 충청권 시간당 30mm 이상, 경기남부 시간당 10mm 내외, 경북권, 강원도 시간당 5mm 미만 비가 내리고,

서해상에서 발달한 비구름이 유입되면서 돌풍과 천둥.번개를 동…",2022-08-10 09:39:19+00:00
29,1557300553725931521,RT @ddaengbbi1: 골프장씨발 다 없애고 다시 나무심어라 제발 저 쓰잘데기 없는거 때문에 산사태 더 일어나는데 맨날 천날 새로 밀고만들고 지랄임 머릴 밀어버릴라,2022-08-10 09:39:19+00:00
