,text,likey,retweet
0,1557301677274697728,"RT @PC_dowajo: RT) 컴퓨터 초보 모임에서 트위터 여러분들을 위하여 이벤트를 진행합니다.
▶ 대상 : 팔로우+RT 중 1명(기존 팔로워도 참여가능)
▶ 경품 : 맥도날드 불고기버거 세트
▶ 발표 : 8월 17일
많은 참여 부탁드립니다!…",2022-08-10 09:43:47
1,1557301676536524801,"RT @smg_comic: 2022년 14차 #주말에뭐볼까
7월 발행작 이벤트, 화려하게 등장―!! =͟͟͞͞(๑•̀ㅁ•́ฅ)✧.

해당 트윗을 RT+팔로우 하신 분들 중 '세 분'께 사진 속 발행작 중에서 원하시는 작품 '세 권'을 드립니다!

당…",2022-08-10 09:43:47
2,1557301675961896960,"RT @seoulmania: 📌#차량침수 위험 시 이렇게 행동하세요!
👉https://t.co/VsteyeaX8i

✔️타이어 높이 2/3 이상 잠기기 전 차량 옮기기
✔️고립 시 급류가 밀려오는 반대쪽 문열고 탈출
✔️문이 안열리면 단단한 물체로…",2022-08-10 09:43:47
3,1557301675035017216,"RT @ATEEZofficial: [📢] ATINY는 우영이를 생각하면 
어떤 사물이 떠오르나요?👀

아래 링크 접속 후, 설문에 참여해주세요!
🔗  https://t.co/axCdhlUd5g 

사연 채택 시 우영의 폴라로이드 사진을 선물로 드립니…",2022-08-10 09:43:47
4,1557301675014356992,RT @eerica100: 구례 물 2m잠겼는데 일반인 두명이서 평소에 낚시나갈때 타는 미니보트로 동네 노인분들 40명이나 구했다고. 정작 본인 집이랑 공장은 다 침수되고 떠내려갔데... 이제 구조요령생겨서 다시 구조해야되면 더 잘할수 있으실거같다면…,2022-08-10 09:43:47
5,1557301674821451776,RT @gochu_killer: 신개념 방탈출,2022-08-10 09:43:47
6,1557301669968244736,RT @eerica100: 구례 물 2m잠겼는데 일반인 두명이서 평소에 낚시나갈때 타는 미니보트로 동네 노인분들 40명이나 구했다고. 정작 본인 집이랑 공장은 다 침수되고 떠내려갔데... 이제 구조요령생겨서 다시 구조해야되면 더 잘할수 있으실거같다면…,2022-08-10 09:43:46
7,1557301669729161216,"@paeng_liha (가만 멈춰있는 너를 보고 설핏 웃은 것도 같다. 별거 아니라는 듯 가벼운 말투로) 나 걱정하는 거야? 그럴 정도는 아냐. 하루에 몇 번이고 후회한다고는 하지만, 그중에서 한 번 정도는… https://t.co/KOmXSOvKmm",2022-08-10 09:43:45
8,1557301668953280513,"RT @kma_skylove: 충청권, 경북북부에 호우특보 발효된 가운데, 충청권 시간당 30mm 이상, 경기남부 시간당 10mm 내외, 경북권, 강원도 시간당 5mm 미만 비가 내리고,

서해상에서 발달한 비구름이 유입되면서 돌풍과 천둥.번개를 동…",2022-08-10 09:43:45
9,1557301667577532418,RT @eerica100: 구례 물 2m잠겼는데 일반인 두명이서 평소에 낚시나갈때 타는 미니보트로 동네 노인분들 40명이나 구했다고. 정작 본인 집이랑 공장은 다 침수되고 떠내려갔데... 이제 구조요령생겨서 다시 구조해야되면 더 잘할수 있으실거같다면…,2022-08-10 09:43:45
